times,rs,pValues,slopes,speeds
0,0.569705266689063,0.237895035946423,-17.845093352454,-0.21829949631032
0.0996147204080219,0.569801143963672,0.237797905371139,-19.6911428655897,-0.197833864547236
0.199229440816044,0.445898768040648,0.375479917809721,-20.2178427151271,-0.192680047289944
0.298844161224066,0.150831058801454,0.775469115717572,-20.6572913697788,-0.188581107789887
0.398458881632088,0.23690775928751,0.65128661899019,23.7020698242954,0.164355894625635
0.498073602040109,0.229437778588175,0.661882328811907,23.0279445648193,0.169167286271948
0.597688322448131,0.168276082388638,0.749968399859385,22.1398958138057,0.175952720067553
0.697303042856153,-0.389566529426533,0.445210919427732,20.9787568875721,0.185691407328291
0.796917763264175,-0.636296393241912,0.174365056779223,19.5136504513877,0.199633323357718
0.896532483672197,-0.651391667009257,0.161108858119515,17.6858084542411,0.220265581894685
0.996147204080219,-0.651849978649342,0.160713296021188,15.3791444642203,0.253302444717548
1.09576192448824,-0.632391714149285,0.177865248315767,12.4470715011869,0.312971198894445
1.19537664489626,-0.609902896666327,0.198581965401949,8.6422454033579,0.450759577937666
1.29499136530428,-0.584533377341945,0.223061402591511,3.62805229212555,1.07373724984792
1.39460608571231,-0.558419471706941,0.249437408334934,-3.03408013922828,-1.28393935284853
1.49422080612033,-0.758630024233984,0.0803581549500427,-56.6903450659343,-0.0687167256773716
1.59383552652835,-0.74953330749882,0.086244011930203,-67.6449315888541,-0.0575885701848093
1.69345024693637,-0.752643707934702,0.0842104387471416,-81.0410386749676,-0.0480691629098608
1.79306496734439,-0.78960903392565,0.0617401273236906,-102.823606266507,-0.0378859975048381
1.89267968775242,-0.0500409268945011,0.925001263259763,68.7577565865857,0.0566565153350473
1.99229440816044,-0.0547739991221059,0.917921167545889,39.7323567952428,0.0980454019006939
2.09190912856846,0.613839337539109,0.194887935804849,160.495315279279,0.0242722031086865
2.19152384897648,0.911524938424355,0.0113954706221295,189.463827439717,0.0205610482121756
2.2911385693845,0.929853637333261,0.00720819027657904,181.53588026762,0.0214589803663523
2.39075328979253,0.919391119507625,0.00948479756750276,174.133179815752,0.0223712384657146
2.49036801020055,0.172416455479581,0.743938066191377,30.4679887369275,0.127857960172142
2.58998273060857,0.145473440438073,0.783329131775488,19.8409116693905,0.196340518790839
2.68959745101659,0.0965607226320808,0.855609080844714,6.36674197656769,0.611863164046652
2.78921217142461,-0.780003410713444,0.0672739965605333,-236.448504669326,-0.016475362768309
2.88882689183264,-0.857650111053932,0.0289529834860127,-255.518990755081,-0.0152457352736858
2.98844161224066,-0.895793790670919,0.0157226169160882,-269.25037418093,-0.0144682246117645
3.08805633264868,-0.910417792918637,0.0116780103944021,-278.978213242122,-0.0139637244255716
3.1876710530567,-0.675120068300471,0.141175408825864,-241.534561770303,-0.0161284367003179
3.28728577346472,0.119225648219093,0.822008909372457,-112.817606755665,-0.0345298486865457
3.38690049387274,0.921439365871236,0.00901523064256127,106.783409629549,0.0364810873146474
3.48651521428077,0.921606262532446,0.00897747969413265,102.711494479861,0.0379273508790701
3.58612993468879,0.920574651276503,0.00921205615001908,99.0468297685895,0.0393306368265685
3.68574465509681,0.918259216416283,0.00974925575204599,95.5982642514364,0.0407494311842886
3.78535937550483,0.65229734405771,0.160327577617435,47.4694039140429,0.082064963307848
3.88497409591285,0.655899200615956,0.157236350667904,44.404793211392,0.0877287024377346
3.98458881632088,0.661155451474951,0.15277111727004,41.4708133786917,0.0939353384482434
4.0842035367289,0.668890093977451,0.146300241180734,38.578180543014,0.100978709613012
4.18381825713692,0.678021672250915,0.138815311681788,35.3016060643962,0.110351208478876
4.28343297754494,0.671716461899901,0.143965550271664,30.8985852769443,0.126076157064645
4.38304769795296,0.506716566847327,0.304977847999207,24.1777090089662,0.161122581507069
4.48266241836099,0.329999579545012,0.522969062001247,14.4374964492662,0.269823435395501
4.58227713876901,0.223054854464908,0.670966594595763,3.35019677877426,1.16278987405528
4.68189185917703,0.247860373660683,0.635823061392387,-5.23461497255734,-0.74419511480291
4.78150657958505,0.0418450619803066,0.937269042574045,-11.504382107939,-0.338616611818122
4.88112129999307,0.0101988628076416,0.984702236215087,25.8396169969014,0.150759776776819
4.9807360204011,-0.0894021887432385,0.866254001617621,17.8857718195234,0.217803007315518
5.08035074080912,-0.161266151979029,0.760197778036161,11.7534475667136,0.331441040455552
5.17996546121714,-0.232553662643529,0.657457897303483,5.18561665500916,0.751226932034848
5.27958018162516,-0.401302211852091,0.430360231623907,-132.358241081238,-0.0294320539365611
5.37919490203318,-0.400731992759331,0.431078010807389,-125.573848826545,-0.0310221827781381
5.4788096224412,-0.396673143844217,0.436198461128641,-118.17889213562,-0.0329633729006433
5.57842434284923,0.307284936331512,0.553580136848165,24.0587949752807,0.161918952900753
5.67803906325725,0.366337749382767,0.475075251906571,32.1779779025486,0.121063383853676
5.77765378366527,0.792116702222737,0.0603313115011113,85.2241396903991,0.0457097590495266
5.87726850407329,0.824858613585993,0.0433255701653179,92.4506604671478,0.0421367989235256
5.97688322448131,0.571991021254981,0.235583685634133,53.9031765290669,0.0722698575723211
6.07649794488934,0.593799359907854,0.213987098431346,60.256193791117,0.0646501985166151
6.17611266529736,0.617058026287302,0.191888655139279,67.152727022767,0.0580106730309048
6.27572738570538,0.691699674680314,0.127921803112875,74.5160841516086,0.0522783092375802
6.3753421061134,0.837981707906545,0.0372484062914582,82.2233153241021,0.04737798366675
6.47495682652142,0.88654387604339,0.018578217912919,90.3875477612018,0.0430985792505756
6.57457154692945,0.899830633166448,0.0145483082700508,99.1119236153151,0.0393048056011031
6.67418626733747,0.89347758997365,0.0164161795938171,108.382314656462,0.0359429017806004
6.77380098774549,0.879729068621936,0.0208277800614245,117.81329789332,0.0330656637248097
6.87341570815351,0.854299955271804,0.0302962576299288,125.898365463529,0.0309422197508976
6.97303042856153,0.0847242953627683,0.873217641188027,-93.7220445701054,-0.0415651932084922
7.07264514896955,-0.674804452198352,0.141433153214974,-227.211648225784,-0.0171451372360111
7.17225986937758,-0.716924817258513,0.10885571076064,-228.555434942245,-0.0170443327739537
7.2718745897856,-0.742106175602547,0.0911876778405758,-230.996094431196,-0.0168642456923083
7.37148931019362,-0.754574845136086,0.0829588511124082,-233.676904439926,-0.0166707741177427
7.47110403060164,0.152414583344733,0.773148436007417,-56.893144760813,-0.0684717799803281
7.57071875100966,0.150991686645193,0.775233661218659,-58.6406865290232,-0.0664312633605218
7.67033347141769,0.111442313285906,0.833528552801635,-90.2147635817527,-0.0431811239733635
7.76994819182571,0.880306517111333,0.0206323986415402,211.605736187526,0.0184095902154517
7.86956291223373,-0.0586491935696347,0.912127078279452,-6.8487014089312,-0.568804895680111
7.96917763264175,-0.161280764825051,0.760176428868212,-8.91084841319493,-0.437172164738308
8.06879235304977,-0.255125386972639,0.625614842987494,-12.9834175109863,-0.300042333781147
8.1684070734578,-0.331908554699232,0.520419236914919,-17.5391754933766,-0.222107070650068
8.26802179386582,-0.405808101586435,0.424702130392892,-22.22306220127,-0.175294244113159
8.36763651427384,-0.405181813513675,0.425487095256477,-26.8720974081329,-0.144967280792616
8.46725123468186,-0.377589942941482,0.460532371003409,-31.6589461905616,-0.123048154130055
8.56686595508988,-0.351522750657084,0.494434398567088,-36.3192104867527,-0.107259349480415
8.6664806754979,-0.324831343877765,0.52989033909347,-39.9211176770873,-0.0975818092559871
8.76609539590593,-0.29152508114475,0.575100280797394,-41.8228136641639,-0.0931447348744327
8.86571011631395,-0.279866645168809,0.591160357186527,-43.2542281491416,-0.0900622911827097
8.96532483672197,-0.325363627128619,0.529176298463837,-69.5441033158983,-0.0560158907040043
9.06493955712999,-0.375619131572568,0.463069303945596,-100.761589833668,-0.0386613083108548
9.16455427753801,0.0981954283264028,0.853180274468856,28.9110788277218,0.1347433249954
9.26416899794604,0.0802154454150253,0.879934905728454,23.2497364282609,0.167553507648204
9.36378371835406,0.133425841047516,0.80104889219822,16.670945073877,0.233674508145049
9.46339843876208,0.0940268936998511,0.859375308001312,9.81577278247899,0.396868894256078
9.5630131591701,0.0383616234749096,0.942485791541705,2.95013843902518,1.320471893427
9.66262787957812,-0.0174040768067276,0.973896520653783,-3.98902850491661,-0.976572337262046
9.76224259998615,-0.0659183939397667,0.901265624535376,-10.9445014170238,-0.355939000052749
9.86185732039417,-0.10056476114356,0.849661377635153,-17.9038347942489,-0.217583268345544
9.96147204080219,-0.116079238374877,0.826663190877789,-24.9278225536857,-0.156274174451525
10.0610867612102,-0.108185151172886,0.83835537420228,-31.646962250982,-0.123094749491492
10.1607014816182,-0.0604114326277046,0.909493088064368,-37.4807487508016,-0.103935354022724
10.2603162020263,0.0189852771221321,0.97152550585054,2.02908111470088,1.91987144438314
10.3599309224343,-0.150681527575546,0.775688314858596,-49.331447482109,-0.0789673745507701
10.4595456428423,0.347668715076933,0.499508900761781,164.47719505855,0.0236845897637336
10.5591603632503,0.30708072913969,0.553857543752926,146.01640190397,0.0266790226279739
10.6587750836583,0.130096035335096,0.805956883291987,130.052659341267,0.0299538272433868
10.7583898040664,0.0637223892638179,0.904545789851714,120.875490989004,0.0322279964166245
10.8580045244744,0.0440798926110874,0.933922985513033,114.010807020324,0.0341684704482174
10.9576192448824,0.0298566270725874,0.955228366761204,107.367153785058,0.0362827434007426
11.0572339652904,-0.722023594248831,0.105166582186265,-124.28128815123,-0.0313448222850013
11.1568486856985,-0.743792668545759,0.0900542890138696,-132.309687576656,-0.0294428545770269
11.2564634061065,-0.768038273241579,0.0744688695398181,-141.107405296394,-0.0276071612419543
11.3560781265145,-0.794207423724349,0.0591681587348645,-150.075906195811,-0.0259573637714278
11.4556928469225,-0.820684376693405,0.0453482735500257,-157.0858313569,-0.024799021380869
11.5553075673305,-0.803703655426748,0.0540165119474185,-146.034694569451,-0.0266756807478971
11.6549222877386,0.196774590242564,0.708647694253737,7.70070893423894,0.50587224159724
11.7545370081466,-0.374665433502527,0.464298527570215,-131.352611098971,-0.0296573844848515
11.8541517285546,0.391915571441029,0.442225330584397,86.5047288792474,0.0450330859471187
11.9537664489626,0.345813977476282,0.501956514933358,80.2131484661783,0.0485652909147919
12.0533811693706,0.328227261737175,0.52533958340097,74.5070682040282,0.052284635328608
12.1529958897787,0.308575732242482,0.551827535264909,69.1142671874591,0.0563642652809347
12.2526106101867,0.286680467223093,0.581759815210661,63.820201584271,0.0610398399526748
12.3522253305947,0.225423766545663,0.66759190309922,58.6083226970264,0.0664679470625593
12.4518400510027,0.215652262865184,0.681536156823998,53.6732066422701,0.0725795072467946
12.5514547714108,0.288152346072315,0.579734381208658,49.3193661927112,0.0789867184267883
12.6510694918188,0.39358743485327,0.440104372834417,45.9157268915857,0.0848418429626391
12.7506842122268,0.526807903973352,0.282889738750498,43.5845792293548,0.0893796604058441
12.8502989326348,0.643711769075443,0.167798109016218,42.1203817640032,0.0924866947379041
12.9499136530428,0.716456761613877,0.109197172069596,41.3402531828199,0.0942320036895724
13.0495283734509,0.758193979300856,0.0806360101198917,41.6041510445731,0.0936342839030119
13.1491430938589,0.781802164570095,0.0662212113807099,43.4395270688193,0.0896781146875692
13.2487578142669,0.178804228280746,0.734651928283327,-177.603650093078,-0.0219340925054736
13.3483725346749,-0.160805159576462,0.760871334611696,-218.548151424953,-0.0178247899378323
13.447987255083,0.208890319213756,0.691222003000437,-170.305596079145,-0.0228740275136994
13.547601975491,0.235714886030075,0.652976008158447,-168.034226553781,-0.0231832226704393
13.647216695899,0.833548752180077,0.0392531762253587,57.7550547463553,0.0674499384955942
13.746831416307,0.788614861344103,0.0623027826541367,58.3978150572095,0.0667075452503666
13.846446136715,0.747959847288404,0.0872810284721719,57.882411139352,0.0673015310483999
13.9460608571231,0.706339760166262,0.116692413065316,53.3087368522371,0.073075730555185
14.0456755775311,0.421625376962457,0.405037675813252,44.441167903798,0.0876568972913609
14.1452902979391,0.362003314164665,0.480714644211058,41.6829618492297,0.0934572477009173
14.2449050183471,0.317284455373234,0.540043738880674,39.9915232190064,0.0974100153454503
14.3445197387552,0.28750060929109,0.5806309975436,38.110944202968,0.102216698429318
14.4441344591632,0.296491854342225,0.568294135424018,36.0547250136733,0.10804616840023
14.5437491795712,0.286902463649671,0.581454209163062,34.040655195713,0.114438892790229
14.6433638999792,0.28643440254868,0.582098603758967,32.250361676727,0.120791665206736
14.7429786203872,0.300076564850071,0.563395491617857,30.6636048214776,0.127042300249147
14.8425933407953,0.314957044210185,0.543185978624173,29.1619913918631,0.133583980534961
14.9422080612033,0.328135139368245,0.52546288418478,27.6378299508776,0.140950823468239
15.0418227816113,0.336678469250734,0.514063950978396,26.0008496897561,0.149824907144713
15.1414375020193,-0.981241839691924,0.000524502663617143,-334.877098458154,-0.0116328495092301
15.2410522224274,0.410754880021799,0.418518873633846,22.059302670615,0.176595559189666
15.3406669428354,0.402424097119675,0.428949170499613,19.6302618299211,0.198447423890881
15.4402816632434,0.379811259800379,0.457678249473864,16.7673732553209,0.232330659736171
15.5398963836514,0.19736571165286,0.707795447922122,13.3436637265342,0.291941926167167
15.6395111040594,0.0953781267468697,0.85736663667219,9.13900307246616,0.426258188071724
15.7391258244675,-0.0366449437931591,0.945057188676563,3.68333756923676,1.05762092591979
15.8387405448755,-0.195195909350219,0.710924758884283,-3.7951967545918,-1.02644873042171
15.9383552652835,-0.361994600860043,0.480726001438419,-14.6551477057593,-0.265816146562646
16.0379699856915,-0.520614943985821,0.289631300379953,-30.5079927401883,-0.127690304754783
16.1375847060995,-0.659254212800038,0.154379933872647,-50.2946775140507,-0.0774550127965936
16.2371994265076,-0.878106852243098,0.0213813686995337,-73.4243770795209,-0.0530556069441667
16.3368141469156,-0.771102296449924,0.0725947867339007,-107.977480334895,-0.0360776606230217
16.4364288673236,-0.54592874298028,0.262460693401386,-78.0114025675824,-0.0499359678487584
16.5360435877316,-0.515889773183426,0.294815374801343,-85.8036213687488,-0.0454010545045618
16.6356583081397,0.224630355957414,0.668721754809034,49.1079328315599,0.0793267943860142
16.7352730285477,0.29954398525596,0.564122553655451,15.4506721666881,0.252129800465915
16.8348877489557,0.342591937616632,0.506216970515986,29.210941599948,0.13336012730443
16.9345024693637,0.337076418329263,0.513534770088182,36.7789941174644,0.105918472865508
17.0341171897717,0.35138356141702,0.494617393586236,40.1380052523954,0.0970545214181729
17.1337319101798,0.367112469665101,0.474069456606652,41.0366821501936,0.0949290899345517
17.2333466305878,0.372181528143906,0.467504831060607,40.4618862384398,0.0962776393442194
17.3329613509958,0.37426188968866,0.46481896407599,39.0989882605416,0.0996336494564164
17.4325760714038,0.386713406431931,0.448845855272064,37.4296175582068,0.104077336200225
17.5321907918119,0.235685557296685,0.653017557239693,35.5787430490766,0.109491639012594
17.6318055122199,-0.412821800620551,0.415944224303649,-101.231805767332,-0.0384817287503971
17.7314202326279,-0.414906920423281,0.413352266312745,-103.430736064911,-0.0376636098577754
17.8310349530359,-0.410891396860582,0.418348659453513,-104.971067394529,-0.0371109391105837
17.9306496734439,-0.405883013042851,0.424608271276562,-105.607088974544,-0.0368874374653992
18.030264393852,-0.276103635555548,0.596368680926849,-105.404178585325,-0.0369584483531444
18.12987911426,0.37521596672245,0.463588819137793,30.3077293293817,0.128534039885159
18.229493834668,0.386544049892146,0.449061916507268,32.4944687741143,0.119884246070661
18.329108555076,0.392982951313307,0.440870851972464,36.2079209515027,0.107589024392456
18.4287232754841,0.42113892144509,0.405637794384905,41.7367321572134,0.0933368447672795
18.5283379958921,0.442257645730664,0.379864521474161,49.6594301291875,0.0784458234884518
18.6279527163001,0.472430588593034,0.344075164791859,60.2726097617831,0.0646325902569661
18.7275674367081,0.531742056029855,0.27756184654033,73.6389172928674,0.0529010343125817
18.8271821571161,0.834135825890418,0.0389848480144686,94.9165914739881,0.0410420857929662
18.9267968775242,0.435930626954541,0.387525209407801,76.0096268994467,0.0512510723885648
19.0264115979322,0.4322582208916,0.391995781202082,89.8197191102164,0.0433710428961723
19.1260263183402,-0.983125840329798,0.000424703545830019,-258.975773411138,-0.0150422367279387
19.2256410387482,-0.978265110996489,0.000703474260525638,-251.573315954634,-0.0154848493198453
19.3252557591562,-0.375828933537922,0.462799027157146,-21.8807452491352,-0.17803666402109
19.4248704795643,-0.358236398880079,0.485632234435526,-18.116455418723,-0.215029640203533
19.5244851999723,-0.350257009795131,0.496099245544016,-15.60502294451,-0.249635960440664
19.6240999203803,-0.351014380924101,0.495102861839081,-14.6362308944975,-0.2661597045395
19.7237146407883,-0.37354157502165,0.46574838333704,-17.455147419657,-0.223176281287912
19.8233293611964,-0.331637936257072,0.520780482702557,-37.1122092008591,-0.104967474972122
19.9229440816044,-0.372703580069335,0.466830376630516,-75.2725361713341,-0.0517529379053245
20.0225588020124,-0.364217754003484,0.477830944191181,-84.5655241182872,-0.046065757069067
20.1221735224204,-0.329333895905186,0.523859067519419,-84.1247490906556,-0.0463071204676444
20.2217882428284,-0.31865804494825,0.538191671478164,-80.6894323655537,-0.0482786255429696
20.3214029632365,0.184705081072598,0.726093074614008,58.566038097654,0.0665159368293924
20.4210176836445,0.20120891522085,0.70225960140818,63.4261087647506,0.0614191058906065
20.5206324040525,0.315502778316585,0.542448721797766,68.2712216462408,0.0570602780573774
20.6202471244605,0.331253707596393,0.521293510759014,73.1426030397416,0.0532599979841394
20.7198618448686,-0.244570677003934,0.640458459522226,-56.4230935914175,-0.0690422067010501
20.8194765652766,-0.221966723055506,0.672517979754073,-50.5501559802464,-0.0770635582603074
20.9190912856846,-0.200984681351785,0.702582350210012,-43.5721806117466,-0.0894050937033235
21.0187060060926,-0.183075086523593,0.728455387121332,-35.9263462679727,-0.108432259194811
21.1183207265006,-0.168517397150681,0.749616692329355,-28.3398768731525,-0.137459132510973
21.2179354469087,-0.261844379943997,0.616209780024952,-21.872191131115,-0.178106293379522
21.3175501673167,-0.245230872990939,0.639527559835276,-17.102169671229,-0.227782495749933
21.4171648877247,-0.235890085186971,0.652727821772508,-14.1912021807262,-0.27450633433594
21.5167796081327,-0.234643008598596,0.654494897227753,-12.7404730767012,-0.305763755160339
21.6163943285408,-0.24232333624817,0.643629681391021,-12.1310333056109,-0.321124737877814
21.7160090489488,-0.25968194973461,0.619232864535917,-11.86628267169,-0.328289406061868
21.8156237693568,-0.280999655963103,0.589594495807149,-11.5195020501103,-0.33817216000357
21.9152384897648,-0.276679711685537,0.595570578476049,-10.5293863586017,-0.369971692345485
22.0148532101728,-0.273676576430552,0.59973416830716,-8.32071006298066,-0.468178179622313
22.1144679305809,-0.27201074538818,0.602046898445039,-5.00080904790334,-0.778988930218126
22.2140826509889,-0.236122032577603,0.652399279495918,-1.73304453492166,-2.24782157177942
22.3136973713969,-0.238590671399318,0.648904940544872,0.604686087795655,6.44230943802993
22.4133120918049,-0.247943327026776,0.635706278232726,2.14025186640875,1.82014787679543
22.5129268122129,0.519190298844974,0.291190648059084,138.181133355413,0.0281918001094376
22.612541532621,0.530203789274409,0.279218715719795,139.985513261386,0.0278284145244185
22.712156253029,0.540811067804632,0.267870692460667,142.175823450088,0.0273996998640131
22.811770973437,0.835950811414675,0.0381607473537082,189.264278752463,0.0205827265246726
22.911385693845,-0.356738561806562,0.487591860328136,11.6947208132063,0.33310542018688
23.0110004142531,-0.926707134500916,0.00786090727483679,-211.157899243491,-0.0184486344314274
23.1106151346611,-0.924763455665401,0.00827786676093956,-210.040386234011,-0.0185467897878991
23.2102298550691,-0.209325628267213,0.69059759101054,15.0059972490583,0.259601199826677
23.3098445754771,-0.198351583628834,0.706374532517837,15.1629745960235,0.25691363299342
23.4094592958851,-0.203133054525002,0.699491361670274,14.7780580180032,0.263605332020324
23.5090740162932,-0.225035857174518,0.668144250076372,13.8722628355026,0.280817552020539
23.6086887367012,-0.216789840587329,0.679909565695843,12.5070776258196,0.311469633994221
23.7083034571092,-0.206372491726985,0.69483592389753,10.5594893119165,0.368916978404927
23.8079181775172,-0.193885813823318,0.712815528792058,8.10057153326592,0.480901239431529
23.9075328979253,-0.181335239776268,0.730978515552621,5.5443227291107,0.702624122148854
24.0071476183333,-0.167837741314616,0.750607341276861,3.21299582719802,1.21244318385828
24.1067623387413,-0.151220972724808,0.774897585076586,1.25796369143894,3.09673078560425
24.2063770591493,-0.131126209340199,0.804437983438447,-0.286249603543965,-13.6090140989594
24.3059917795573,-0.109074184030244,0.837037561425318,-1.48194347109114,-2.62869331148176
24.4056064999654,-0.0858160998749669,0.871591842359137,-2.35916631562369,-1.65125064081015
24.5052212203734,-0.063086647434009,0.905495568914295,-3.03369419915335,-1.28410269286157
24.6048359407814,-0.0215018913830228,0.967752133424519,-3.66630724498204,-1.06253366947986
24.7044506611894,-0.171782660623907,0.744860600593845,-4.40939664840695,-0.883471186893282
24.8040653815975,-0.206572869709108,0.694548170386332,-5.35155364445278,-0.727933446857877
24.9036801020055,-0.312984562548933,0.545853036201022,-6.69876337051391,-0.581536423214854
25.0032948224135,-0.464254404894019,0.353649268247706,-8.83522970335824,-0.440913821286463
25.1029095428215,-0.597626036529641,0.210284070374371,-12.1851912566594,-0.319697476091921
25.2025242632295,-0.79336158849193,0.0596374781507354,-16.9405238968985,-0.229955986849058
25.3021389836376,-0.808187412605651,0.0516595120795418,-23.1971583196095,-0.16793328030866
25.4017537040456,-0.719961479794473,0.106651828598955,-30.9903595064367,-0.125702797660099
25.5013684244536,-0.644382116102529,0.167209674878235,-39.8604586720466,-0.0977303076841721
25.6009831448616,-0.533239406879741,0.275952673302703,-48.7662189773151,-0.0798826518058223
25.7005978652696,-0.450870116408056,0.369522134620477,-56.6106318363121,-0.0688134854547336
25.8002125856777,-0.338549931982777,0.511576731082721,-62.3455571276801,-0.0624836005952025
25.8998273060857,-0.149062074483598,0.778062930809338,-65.5206041676657,-0.0594557229735345
25.9994420264937,0.202369514326756,0.700589590400849,157.720036166055,0.02469930254359
26.0990567469017,0.196709614445918,0.708741385377102,157.775193452835,0.0246906678115776
26.1986714673098,0.194458797395599,0.71198845815712,158.428531885147,0.024588846744319
26.2982861877178,-0.371430195271987,0.468476034383301,-65.2075656822749,-0.0597411488941729
26.3979009081258,0.360240077447272,0.483014586015838,70.1166604246412,0.0555584773555804
26.4975156285338,-0.255236337994578,0.625459253696664,-64.0175687415259,-0.0608516531794564
26.5971303489418,-0.200654924859516,0.703057037020726,-63.6955256972994,-0.0611593176727092
26.6967450693499,-0.167476826090465,0.751133496677227,-63.4770312479564,-0.0613698343143097
26.7963597897579,-0.151542581914395,0.774426226504117,-63.1571182182857,-0.061680694122036
26.8959745101659,-0.135854463234916,0.797471999694988,-62.5415374125753,-0.0622878018612325
26.9955892305739,-0.120546716221934,0.820055788620952,-61.4191852509975,-0.0634260268111921
27.095203950982,-0.105935644597892,0.841690957115599,-59.6837050148419,-0.0652703261213862
27.19481867139,-0.0914120881274988,0.863263795276386,-56.8546623523746,-0.0685181255023079
27.294433391798,-0.0741735069222132,0.888943780146767,-52.5405095291456,-0.0741442160603784
27.394048112206,-0.0490345298867665,0.926507154116893,-46.5668416449002,-0.0836555530254213
27.493662832614,0.540968082549976,0.267704075054928,186.328751700265,0.0209069982753811
27.5932775530221,0.660634835054033,0.15321094775657,197.348146779196,0.0197396071563313
27.6928922734301,0.787550453892089,0.0629077795511888,209.528082609177,0.0185921373495198
27.7925069938381,0.278505425314585,0.593043036552328,-3.96259171622141,-0.983087627853326
27.8921217142461,0.294726591521312,0.570710643226373,4.03942636081148,0.964388143882085
27.9917364346542,0.284327412289685,0.585001690898168,8.61058405467437,0.452417033004466
28.0913511550622,0.281080342962408,0.589483024718409,9.94105424199783,0.391867381026226
28.1909658754702,-0.399327857856743,0.432847170013712,-126.577529736928,-0.0307761962059752
28.2905805958782,-0.436800543515899,0.3864688022919,-132.936555998666,-0.0293040154469658
28.3901953162862,0.33683710777998,0.513852978980939,-11.521109512874,-0.338124977121198
28.4898100366943,0.326172321726397,0.528091990429401,-30.877448618412,-0.126162460460818
28.5894247571023,0.342965580917075,0.505722358677851,-47.534495783371,-0.0819525867741324
28.6890394775103,0.294068040054389,0.571612855625373,-58.3217823079654,-0.0667945103234491
28.7886541979183,0.258638371816756,0.620693094987045,-65.5457918133054,-0.0594328755924887
28.8882689183264,0.228501363659723,0.663213310873166,-70.791180218969,-0.0550290993652271
28.9878836387344,0.214483634757658,0.683208017808845,-74.8835352914673,-0.0520217812271909
29.0874983591424,0.215424700375039,0.681861642807454,-78.1459588557481,-0.0498499851750786
29.1871130795504,0.228397027136053,0.663361647824819,-80.819392496986,-0.0482009919908346
29.2867277999584,0.908065910013665,0.01228930754661,141.387549894197,0.0275524605480927
29.3863425203665,0.938532440406941,0.00555127108551812,139.80328312942,0.0278646881764937
29.4859572407745,0.971868353122166,0.00117595278832194,138.706374168396,0.0280850459382778
29.5855719611825,0.994618080914735,4.33696357746705e-05,137.977870873042,0.0282333309377978
29.6851866815905,0.966739800528947,0.00164096440730077,137.468716076442,0.0283379011722575
29.7848014019985,0.917302153216968,0.00997561824146231,136.749814663615,0.0284868751013222
29.8844161224066,-0.397782564380043,0.434796913641994,-224.12048588906,-0.0173816100522808
29.9840308428146,0.35787886563095,0.486099777834462,-94.7490068418639,-0.0411146778240437
30.0836455632226,0.347683839295669,0.499488956729651,-105.495104619435,-0.0369265939353709
30.1832602836306,0.36027371755987,0.48297067482159,-113.493559190205,-0.0343241935335089
30.2828750040387,0.358750857983086,0.48495972143485,-109.418304370982,-0.035602588733631
30.3824897244467,0.91352296343727,0.0108940671253617,126.203162116664,0.0308674903632781
30.4821044448547,0.925268442726952,0.00816852786694455,137.310882338456,0.0283704745327409
30.5817191652627,0.931136797433313,0.00694993150490975,146.098035999707,0.0266641153920725
30.6813338856707,0.933722239217615,0.00644354182386975,152.770298293659,0.0254995567460579
30.7809486060788,0.93493953043873,0.00621160096682871,157.654600058283,0.0247095542344543
30.8805633264868,0.248992271337173,0.634229998739314,-63.4949079581669,-0.0613525559091748
30.9801780468948,0.250019691308165,0.632784809243302,-61.6183562736426,-0.0632210127961119
31.0797927673028,-0.441366042276839,0.380940868143693,-195.469840296677,-0.0199292887564587
31.1794074877109,-0.439505496965269,0.383190312202295,-195.480222361428,-0.0199282303007039
31.2790222081189,-0.475237999035878,0.340809527110152,-196.094469513212,-0.0198658070272037
31.3786369285269,0.34611041536965,0.501565079003205,-62.5993958541325,-0.0622302314151516
31.4782516489349,0.345305789489403,0.502627771561139,-64.530581661633,-0.0603678874440934
31.5778663693429,0.344541626742685,0.503637644252269,-67.6478279488427,-0.0575861045146533
31.677481089751,0.344088074692397,0.504237317574636,-72.2588353923389,-0.0539113987832741
31.777095810159,0.33266400712338,0.519411177313982,-78.0229281634092,-0.0499285912763047
31.876710530567,0.966415279661266,0.00167295949577095,140.350030469043,0.027756138544698
31.976325250975,0.967466223695444,0.00157045226848451,135.226376780442,0.0288078035010606
32.0759399713831,0.970401705597308,0.00130112362075763,132.076365913131,0.0294948673331421
32.1755546917911,0.972475636247479,0.0011259598003468,130.835351880108,0.0297746353296095
32.2751694121991,0.972331457635938,0.00113773155292041,130.864615951266,0.0297679770970487
32.3747841326071,0.96902734089401,0.00142410229529277,131.45418209689,0.0296344690470179
32.4743988530151,0.963288025665932,0.00199691395769763,132.021092517035,0.02950721597724
32.5740135734232,0.955719905373271,0.00289767958654696,132.147594009127,0.0294789694784931
32.6736282938312,0.947162796102917,0.00411390051007543,131.833140764918,0.0295492837980539
32.7732430142392,-0.415617610084317,0.412470061784253,-227.8447500297,-0.0170974968259903
